WKT,nama,deskripsi
"POLYGON ((106.7425376 -6.3604602, 106.7329246 -6.3614839, 106.7277748 -6.3628487, 106.731208 -6.3696728, 106.7346412 -6.3778616, 106.7294914 -6.3805912, 106.7140418 -6.3761556, 106.7044288 -6.3764968, 106.6979057 -6.3853679, 106.7003089 -6.3901446, 106.7037422 -6.3956036, 106.7209083 -6.4054979, 106.7308647 -6.409592, 106.7415077 -6.4256271, 106.7308647 -6.4327915, 106.7346412 -6.4368855, 106.7459709 -6.4372266, 106.7710334 -6.4498493, 106.784423 -6.4546254, 106.795066 -6.4549665, 106.8132621 -6.4573545, 106.8366081 -6.4662242, 106.8541175 -6.4720236, 106.8730003 -6.4614483, 106.8733436 -6.4443909, 106.8750602 -6.4406382, 106.8826133 -6.4382501, 106.8905097 -6.4293799, 106.8966895 -6.4242624, 106.9083625 -6.4191449, 106.9124824 -6.4072038, 106.9128257 -6.3935565, 106.9121391 -6.3792264, 106.8935996 -6.37172, 106.8829566 -6.3741084, 106.8671638 -6.3713788, 106.8530876 -6.3696728, 106.8486244 -6.3638723, 106.839698 -6.3638723, 106.8318015 -6.3642135, 106.8208152 -6.3648959, 106.8132621 -6.3648959, 106.8033058 -6.3659196, 106.7957527 -6.3648959, 106.784423 -6.360119, 106.7785865 -6.358413, 106.7706901 -6.3590954, 106.763137 -6.3580718, 106.7548972 -6.3590954, 106.7507774 -6.3608014, 106.7463142 -6.3611427, 106.7425376 -6.3604602))",Kota Depok,
